pollster,start_date,end_date,sample_size,sample_type,rep,dem,other,year,state,overlapping_special_election,dem_actual,rep_actual,other_actual,rep_won
Emerson,2018/10/24,2018/10/26,822,LV,43,52,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
Target-Insyght,2018/10/22,2018/10/24,800,LV,43,53,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
EPIC-MRA,2018/10/18,2018/10/23,600,LV,42,49,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
MRG,2018/10/14,2018/10/18,600,LV,37,53,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
Mitchell Research,2018/09/30,2018/10/07,654,LV,42,51,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
Detroit News/WDIV-TV,2018/09/30,2018/10/02,600,LV,35,53,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
EPIC-MRA,2018/09/21,2018/09/25,600,LV,33,56,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
Mitchell Research,2018/09/12,2018/09/13,1009,LV,41,54,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
Target-Insyght/MIRS,2018/09/10,2018/09/14,800,LV,40,55,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
Detroit News/WDIV-TV,2018/09/05,2018/09/07,600,LV,33,56,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
Gravis,2018/08/14,2018/08/16,647,LV,35,51,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
Emerson,2018/07/19,2018/07/21,202,LV,29,47,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
NBC News/Marist,2018/07/15,2018/07/19,886,RV,37,55,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
Detroit News/WDIV-TV,2018/01/16,2018/01/19,600,LV,30,51,NA,2018,michigan,NA,52.2618921470918,45.7562898384361,1.98181801447205,0
KSTP/SurveyUSA,2018/10/29,2018/10/31,600,LV,34,57,NA,2018,minnesota,1,NA,NA,NA,NA
Star Tribune/Mason-Dixon*,2018/10/15,2018/10/17,800,LV,33,56,NA,2018,minnesota,1,NA,NA,NA,NA
NBC News/Marist,2018/09/30,2018/10/04,637,LV,33,63,NA,2018,minnesota,1,NA,NA,NA,NA
Star Tribune/Mason-Dixon,2018/09/10,2018/09/12,800,LV,30,60,NA,2018,minnesota,1,NA,NA,NA,NA
KSTP/SurveyUSA,2018/09/06,2018/09/08,574,LV,38,53,NA,2018,minnesota,1,NA,NA,NA,NA
Suffolk*,2018/08/17,2018/08/20,500,LV,34,54,NA,2018,minnesota,1,NA,NA,NA,NA
Emerson,2018/08/08,2018/08/11,500,LV,26,50,NA,2018,minnesota,1,NA,NA,NA,NA
KSTP/SurveyUSA,2018/10/29,2018/10/31,600,LV,40,48,NA,2018,minnesota,1,NA,NA,NA,NA
Star Tribune/Mason-Dixon*,2018/10/15,2018/10/17,800,LV,41,47,NA,2018,minnesota,1,NA,NA,NA,NA
NBC News/Marist,2018/09/30,2018/10/04,637,LV,38,54,NA,2018,minnesota,1,NA,NA,NA,NA
Star Tribune/Mason-Dixon,2018/09/10,2018/09/12,800,LV,37,44,NA,2018,minnesota,1,NA,NA,NA,NA
KSTP/SurveyUSA,2018/09/06,2018/09/08,574,LV,39,48,NA,2018,minnesota,1,NA,NA,NA,NA
Suffolk*,2018/08/17,2018/08/20,500,LV,37,44,NA,2018,minnesota,1,NA,NA,NA,NA
Emerson,2018/08/08,2018/08/11,500,LV,28,32,NA,2018,minnesota,1,NA,NA,NA,NA
NBC News/Marist,2018/07/15,2018/07/19,876,RV,35,49,NA,2018,minnesota,1,NA,NA,NA,NA
NBC News/Marist,2018/10/13,2018/10/18,511,LV,60,32,NA,2018,mississippi,1,NA,NA,NA,NA
Bold Blue Campaigns/JMC,2018/11/19,2018/11/21,684,LV,54,44,NA,2018,mississippi,1,NA,NA,NA,NA
NBC News/Marist,2018/10/13,2018/10/18,511,LV,50,36,NA,2018,mississippi,1,NA,NA,NA,NA
Mason-Dixon,2018/04/12,2018/04/14,625,RV,46,34,NA,2018,mississippi,1,NA,NA,NA,NA
Emerson,2018/11/01,2018/11/03,732,LV,49,46,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
HarrisX,2018/10/29,2018/11/04,1400,LV,45,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Trafalgar Group (R),2018/10/29,2018/11/04,1791,LV,48,44,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Missouri Scout*,2018/11/01,2018/11/02,1424,LV,47,47,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
NBC News/Marist,2018/10/30,2018/11/01,600,LV,47,50,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
FOX News,2018/10/27,2018/10/30,741,LV,45,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
HarrisX,2018/10/28,2018/11/03,1400,LV,45,46,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Missouri Scout*,2018/10/24,2018/10/25,1376,LV,49,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Missouri Scout*,2018/10/17,2018/10/18,1215,LV,47,46,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
FOX News,2018/09/29,2018/10/02,683,LV,46,46,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Missouri Scout*,2018/09/26,2018/09/27,1555,LV,48,46,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
CNN*,2018/09/25,2018/09/29,756,LV,44,47,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Trafalgar Group (R),2018/09/11,2018/09/13,1724,LV,47,44,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
CBS News/YouGov,2018/09/10,2018/09/14,917,LV,45,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
FOX News,2018/09/08,2018/09/11,675,LV,45,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
NBC News/Marist,2018/08/25,2018/08/28,568,LV,47,47,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Missouri Scout*,2018/08/08,2018/08/09,1785,LV,47,47,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Remington Research (R),2018/07/07,2018/07/08,1034,LV,48,46,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Missouri Scout*,2018/05/09,2018/05/10,898,LV,44,48,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Emerson,2018/04/26,2018/04/29,600,LV,45,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Missouri Scout*,2018/04/19,2018/04/20,1542,LV,44,48,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Mason-Dixon,2018/04/04,2018/04/06,625,RV,44,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Gravis,2018/03/05,2018/03/07,931,RV,40,42,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Remington Research (R),2018/01/03,2018/01/04,1122,LV,49,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Remington Research (R),2017/10/11,2017/10/12,965,LV,48,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Remington Research (R),2017/08/16,2017/08/18,922,LV,50,45,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Remington Research (R),2017/07/07,2017/07/08,928,LV,50,44,NA,2018,missouri,NA,45.5693408929082,51.3832310590598,3.04742804803199,1
Trafalgar Group (R),2018/11/02,2018/11/05,953,LV,49,50,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
HarrisX,2018/10/29,2018/11/04,1400,LV,43,49,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
Gravis,2018/10/24,2018/10/26,782,LV,45,48,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
HarrisX,2018/10/28,2018/11/03,1400,LV,42,50,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
MSU-Billings*,2018/10/08,2018/10/13,471,LV,38,47,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
MTN-MSU*,2018/09/15,2018/10/06,2079,RV,43,46,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
Gravis,2018/09/19,2018/09/22,710,LV,45,49,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
CBS News/YouGov,2018/09/10,2018/09/14,453,LV,45,47,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
Remington Research (R),2018/07/08,2018/07/10,2581,LV,46,49,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
Gravis,2018/06/11,2018/06/13,469,LV,44,52,NA,2018,montana,NA,50.3338726049994,46.7824118132217,2.88371558177896,0
Emerson,2018/11/01,2018/11/04,1197,LV,45,49,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
HarrisX,2018/10/29,2018/11/04,1400,LV,46,45,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Trafalgar Group (R),2018/10/29,2018/11/01,2587,LV,49,46,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
HarrisX,2018/10/28,2018/11/03,1400,LV,45,45,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
CNN*,2018/10/24,2018/10/29,622,LV,45,48,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Gravis,2018/10/24,2018/10/26,773,LV,45,47,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Emerson*,2018/10/10,2018/10/12,625,LV,48,41,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
NY Times/Siena,2018/10/08,2018/10/10,642,LV,47,45,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
NBC News/Marist,2018/09/30,2018/10/03,574,LV,46,44,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
CNN*,2018/09/25,2018/09/29,693,LV,43,47,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Gravis,2018/09/11,2018/09/12,700,LV,45,47,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Suffolk*,2018/09/05,2018/09/10,500,LV,41,42,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Suffolk*,2018/07/25,2018/07/29,500,LV,41,40,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Gravis,2018/06/23,2018/06/26,630,RV,41,45,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Nevada Independent/Mellman,2018/04/12,2018/04/19,600,LV,40,39,NA,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
CNN,2018/10/24,2018/10/29,622,LV,45,48,2,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
NBC News/Marist,2018/09/30,2018/10/03,574,LV,44,42,8,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Suffolk*,2018/09/05,2018/09/10,500,LV,41,42,2,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
CNN,2018/09/25,2018/09/29,693,LV,43,47,4,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Suffolk*,2018/07/24,2018/07/29,500,LV,41,40,2,2018,nevada,NA,50.4119810889879,45.3849888698243,4.20303004118782,0
Quinnipiac,2018/10/29,2018/11/04,1115,LV,40,55,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Stockton University*,2018/10/24,2018/10/30,598,LV,39,51,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Emerson,2018/10/24,2018/10/26,659,LV,42,47,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Rutgers-Eagleton,2018/10/12,2018/10/16,496,LV,46,51,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Quinnipiac,2018/10/10,2018/10/16,873,LV,44,51,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Monmouth,2018/10/11,2018/10/15,527,LV,40,49,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
CBS News/YouGov,2018/10/02,2018/10/05,845,LV,39,49,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Quinnipiac,2018/09/25,2018/10/02,1058,LV,42,53,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Fairleigh Dickinson,2018/09/26,2018/09/30,508,LV,37,43,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Stockton University*,2018/09/19,2018/09/27,531,LV,43,45,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Quinnipiac,2018/08/15,2018/08/20,908,RV,37,43,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Gravis,2018/07/06,2018/07/10,563,LV,41,43,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Fairleigh Dickinson,2018/05/16,2018/05/21,856,RV,24,28,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Monmouth,2018/04/06,2018/04/10,632,RV,32,53,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Quinnipiac,2018/03/08,2018/03/12,1052,RV,32,49,NA,2018,new-jersey,NA,54.0071498212545,42.8280919190612,3.16475825968428,0
Albuquerque Journal,2018/10/26,2018/11/01,993,LV,31,51,12,2018,new-mexico,NA,54.0877345009842,30.5321859594957,15.3800795395201,0
KOB-TV,2018/10/29,2018/10/29,1200,LV,37,52,7,2018,new-mexico,NA,54.0877345009842,30.5321859594957,15.3800795395201,0
Emerson,2018/10/24,2018/10/26,936,LV,32,48,16,2018,new-mexico,NA,54.0877345009842,30.5321859594957,15.3800795395201,0
Albuquerque Journal,2018/09/07,2018/09/13,966,LV,26,47,16,2018,new-mexico,NA,54.0877345009842,30.5321859594957,15.3800795395201,0
Emerson,2018/08/17,2018/08/18,500,LV,11,39,21,2018,new-mexico,NA,54.0877345009842,30.5321859594957,15.3800795395201,0
Siena,2018/10/28,2018/11/01,641,LV,35,58,NA,2018,new-york,NA,62.0213930255414,28.5779660986159,9.40064087584273,0
Quinnipiac,2018/10/10,2018/10/16,852,LV,33,58,NA,2018,new-york,NA,62.0213930255414,28.5779660986159,9.40064087584273,0
Siena,2018/09/20,2018/09/27,701,LV,29,61,NA,2018,new-york,NA,62.0213930255414,28.5779660986159,9.40064087584273,0
Quinnipiac,2018/07/12,2018/07/16,934,RV,30,57,NA,2018,new-york,NA,62.0213930255414,28.5779660986159,9.40064087584273,0
Siena,2018/06/04,2018/06/07,745,LV,28,61,NA,2018,new-york,NA,62.0213930255414,28.5779660986159,9.40064087584273,0
Quinnipiac,2018/04/26,2018/05/01,1076,RV,23,58,NA,2018,new-york,NA,62.0213930255414,28.5779660986159,9.40064087584273,0
Siena,2018/04/08,2018/04/12,692,RV,27,58,NA,2018,new-york,NA,62.0213930255414,28.5779660986159,9.40064087584273,0
Siena,2018/03/11,2018/03/16,772,RV,24,60,NA,2018,new-york,NA,62.0213930255414,28.5779660986159,9.40064087584273,0
FOX News,2018/10/27,2018/10/30,789,LV,51,42,NA,2018,north-dakota,NA,44.2683771900239,55.1055074845618,0.62611532541439,1
Trafalgar Group (R),2018/10/23,2018/10/24,1498,LV,54,45,NA,2018,north-dakota,NA,44.2683771900239,55.1055074845618,0.62611532541439,1
NBC Valley News,2018/10/12,2018/10/19,650,LV,56,40,NA,2018,north-dakota,NA,44.2683771900239,55.1055074845618,0.62611532541439,1
FOX News,2018/09/29,2018/10/02,683,LV,53,41,NA,2018,north-dakota,NA,44.2683771900239,55.1055074845618,0.62611532541439,1
NBC Valley News,2018/09/17,2018/09/27,650,LV,51,41,NA,2018,north-dakota,NA,44.2683771900239,55.1055074845618,0.62611532541439,1
FOX News,2018/09/08,2018/09/11,701,LV,48,44,NA,2018,north-dakota,NA,44.2683771900239,55.1055074845618,0.62611532541439,1
Mason-Dixon,2018/06/13,2018/06/15,625,LV,48,44,NA,2018,north-dakota,NA,44.2683771900239,55.1055074845618,0.62611532541439,1
Gravis,2018/02/21,2018/02/24,385,RV,40,43,NA,2018,north-dakota,NA,44.2683771900239,55.1055074845618,0.62611532541439,1
Gravis,2018/10/29,2018/10/30,789,LV,37,46,NA,2018,ohio,NA,53.4114141836878,46.5656426423826,0.02294317392966,0
Emerson,2018/10/26,2018/10/28,566,LV,43,49,NA,2018,ohio,NA,53.4114141836878,46.5656426423826,0.02294317392966,0
Suffolk,2018/10/04,2018/10/08,500,LV,36,54,NA,2018,ohio,NA,53.4114141836878,46.5656426423826,0.02294317392966,0
NBC News/Marist,2018/09/16,2018/09/20,564,LV,39,52,NA,2018,ohio,NA,53.4114141836878,46.5656426423826,0.02294317392966,0
NBC News/Marist,2018/06/17,2018/06/21,778,RV,38,51,NA,2018,ohio,NA,53.4114141836878,46.5656426423826,0.02294317392966,0
Quinnipiac,2018/06/07,2018/06/12,1082,RV,34,51,NA,2018,ohio,NA,53.4114141836878,46.5656426423826,0.02294317392966,0
Suffolk,2018/06/06,2018/06/11,500,LV,37,53,NA,2018,ohio,NA,53.4114141836878,46.5656426423826,0.02294317392966,0
WOIO-TV/SurveyUSA,2018/03/16,2018/03/20,1408,RV,38,52,NA,2018,ohio,NA,53.4114141836878,46.5656426423826,0.02294317392966,0
NBC News/Marist,2018/09/16,2018/09/20,564,LV,35,49,4,2018,ohio,NA,53.4114141836878,46.5656426423826,0.02294317392966,0
Morning Call,2018/10/28,2018/11/01,421,LV,40,54,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
Franklin \u0026amp; Marshall*,2018/10/22,2018/10/28,214,LV,35,50,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
Rasmussen Reports,2018/09/12,2018/09/13,800,LV,38,52,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
Franklin \u0026amp; Marshall*,2018/09/17,2018/09/23,204,LV,33,50,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
Morning Call*,2018/09/13,2018/09/19,404,LV,35,53,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
Franklin \u0026amp; Marshall*,2018/08/20,2018/08/26,222,LV,34,47,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
NBC News/Marist,2018/08/12,2018/08/16,713,RV,38,53,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
Suffolk,2018/06/21,2018/06/25,500,LV,32,47,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
Franklin \u0026amp; Marshall,2018/06/04,2018/06/10,472,RV,27,44,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
Morning Call,2018/04/04,2018/04/12,414,RV,32,48,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
Franklin \u0026amp; Marshall,2018/03/19,2018/03/26,423,RV,25,43,NA,2018,pennsylvania,NA,55.6131839653004,42.7427545872648,1.64406144743478,0
WPRI/Roger Williams,2018/10/20,2018/10/24,416,LV,36,55,NA,2018,rhode-island,NA,61.4424347955343,38.3345985804458,0.22296662401987,0
UNH,2018/09/27,2018/10/06,503,LV,33,57,NA,2018,rhode-island,NA,61.4424347955343,38.3345985804458,0.22296662401987,0
WPRI/Roger Williams,2018/09/14,2018/09/17,420,LV,35,54,NA,2018,rhode-island,NA,61.4424347955343,38.3345985804458,0.22296662401987,0
Emerson,2018/10/28,2018/10/30,632,LV,52,44,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
FOX News,2018/10/27,2018/10/30,718,LV,50,41,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
CNN,2018/10/24,2018/10/29,764,LV,49,45,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
East Tennessee State University,2018/10/22,2018/10/29,495,LV,44,44,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
NBC News/Marist,2018/10/23,2018/10/27,471,LV,51,46,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
Vanderbilt University,2018/10/08,2018/10/13,800,RV,43,44,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
NY Times/Siena,2018/10/08,2018/10/11,593,LV,54,40,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
CBS News/YouGov,2018/10/02,2018/10/05,871,LV,50,42,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
FOX News,2018/09/29,2018/10/02,666,LV,48,43,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
CNN,2018/09/11,2018/09/15,723,LV,45,50,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
FOX News,2018/09/08,2018/09/11,686,LV,47,44,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
NBC News/Marist,2018/08/25,2018/08/28,538,LV,46,48,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
Gravis,2018/08/09,2018/08/11,620,LV,48,44,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
Emerson,2018/07/11,2018/07/14,657,RV,37,43,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
Mason-Dixon,2018/04/17,2018/04/19,625,RV,43,46,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
Middle Tn. State Univ.,2018/03/22,2017/03/29,600,RV,35,45,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
Gravis,2017/12/11,2017/12/12,563,RV,40,42,NA,2018,tennessee,NA,43.9199729023862,54.7070070507278,1.373020046886,1
Trafalgar Group (R),2018/11/03,2018/11/05,2135,LV,52,43,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
Emerson*,2018/10/28,2018/10/30,781,LV,50,47,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
CBS 11/Dixie Strategies,2018/10/25,2018/10/26,588,LV,52,42,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
Quinnipiac,2018/10/22,2018/10/28,1078,LV,51,46,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
UT/Texas Tribune*,2018/10/15,2018/10/21,927,LV,51,45,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
CNN,2018/10/09,2018/10/13,716,LV,52,45,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
NY Times/Siena,2018/10/08,2018/10/11,800,LV,51,43,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
Quinnipiac,2018/10/03,2018/10/09,730,LV,54,45,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
CBS News/YouGov,2018/10/02,2018/10/05,881,LV,50,44,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
Emerson*,2018/10/01,2018/10/05,500,LV,47,42,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
Quinnipiac,2018/09/11,2018/09/17,807,LV,54,45,NA,2018,texas,NA,48.325355022394,50.8926012837366,0.78204369386937,1
