pollster,start_date,end_date,sample_size,sample_type,rep,dem,other,year,state
NY Times/Siena,2020/09/11,2020/09/16,653.0,LV,37.0,42.0,1.0,2020,north-carolina
USA Today/Suffolk,2020/09/11,2020/09/14,500.0,LV,38.0,42.0,2.0,2020,north-carolina
CNN,2020/09/09,2020/09/13,787.0,LV,46.0,47.0,1.0,2020,north-carolina
Trafalgar Group (R),2020/09/09,2020/09/11,1046.0,LV,45.0,46.0,1.0,2020,north-carolina
Monmouth,2020/08/29,2020/09/01,401.0,RV,45.0,46.0,1.0,2020,north-carolina
FOX News,2020/08/29,2020/09/01,722.0,LV,42.0,48.0,1.0,2020,north-carolina
FOX News,2020/06/20,2020/06/23,1012.0,RV,37.0,39.0,3.0,2020,north-carolina
Civitas/Harper (R),2020/05/26,2020/05/28,500.0,LV,38.0,36.0,2.0,2020,north-carolina
Trafalgar Group (R)*,2022/11/05,2022/11/07,1094.0,LV,48.0,47.0,,2022,arizona
Data for Progress (D)**,2022/11/02,2022/11/06,1359.0,LV,50.0,49.0,,2022,arizona
FOX 10/InsiderAdvantage*,2022/11/02,2022/11/02,550.0,LV,48.0,48.0,,2022,arizona
Remington Research (R)*,2022/11/01,2022/11/02,1075.0,LV,47.0,48.0,,2022,arizona
Marist,2022/10/31,2022/11/02,1015.0,LV,47.0,50.0,,2022,arizona
Emerson,2022/10/30,2022/11/01,1000.0,LV,48.0,48.0,,2022,arizona
FOX News,2022/10/26,2022/10/30,,LV,46.0,47.0,,2022,arizona
OH Predictive Insights*,2022/10/24,2022/10/26,600.0,LV,46.0,48.0,,2022,arizona
NY Times/Siena*,2022/10/24,2022/10/26,604.0,LV,45.0,51.0,,2022,arizona
FOX 10/InsiderAdvantage*,2022/10/24,2022/10/25,550.0,LV,43.0,45.0,,2022,arizona
Univision/Shaw \u0026amp; Co.,2022/10/19,2022/10/26,1000.0,RV,40.0,44.0,,2022,arizona
Daily Wire/Trafalgar,2022/10/16,2022/10/17,1078.0,LV,46.0,47.0,,2022,arizona
Data for Progress (D)**,2022/10/11,2022/10/17,893.0,LV,47.0,47.0,,2022,arizona
Federalist/Susquehanna*,2022/10/14,2022/10/18,600.0,LV,45.0,48.0,,2022,arizona
KPHO-TV/HighGround*,2022/10/12,2022/10/13,500.0,LV,40.0,42.0,,2022,arizona
FOX 10/InsiderAdvantage*,2022/10/11,2022/10/11,550.0,LV,42.0,46.0,,2022,arizona
CBS News/YouGov,2022/09/30,2022/10/04,1164.0,LV,48.0,51.0,,2022,arizona
CNN,2022/09/26,2022/10/02,795.0,LV,45.0,51.0,,2022,arizona
FOX News,2022/09/22,2022/09/26,,LV,42.0,47.0,,2022,arizona
Arizona Republic/Suffolk*,2022/09/21,2022/09/25,500.0,LV,42.0,49.0,,2022,arizona
Marist,2022/09/17,2022/09/22,1076.0,LV,45.0,50.0,,2022,arizona
Data for Progress (D)**,2022/09/15,2022/09/19,768.0,LV,47.0,48.0,,2022,arizona
Trafalgar Group (R)*,2022/09/14,2022/09/17,1080.0,LV,45.0,47.0,,2022,arizona
Fabrizio/Anzalone*,2022/09/08,2022/09/15,500.0,LV,42.0,50.0,,2022,arizona
Emerson,2022/09/06,2022/09/07,627.0,LV,45.0,47.0,,2022,arizona
FOX 10/InsiderAdvantage*,2022/09/06,2022/09/07,550.0,LV,39.0,45.0,,2022,arizona
Trafalgar Group (R)*,2022/08/24,2022/08/27,1074.0,LV,44.0,48.0,,2022,arizona
FOX News,2022/08/12,2022/08/16,1012.0,RV,42.0,50.0,,2022,arizona
Quinnipiac,2022/10/19,2022/10/23,1879.0,LV,41.0,56.0,,2022,connecticut
The Hill/Emerson,2022/10/19,2022/10/21,1000.0,LV,40.0,53.0,,2022,connecticut
 CT Examiner/Fabrizio,2022/10/10,2022/10/13,1200.0,LV,44.0,49.0,,2022,connecticut
WFSB-TV/CT Insider,2022/09/15,2022/09/21,626.0,LV,40.0,53.0,,2022,connecticut
Quinnipiac,2022/09/15,2022/09/19,1911.0,LV,40.0,57.0,,2022,connecticut
The Hill/Emerson,2022/09/07,2022/09/09,1000.0,LV,36.0,49.0,,2022,connecticut
The Hill/Emerson,2022/05/10,2022/05/11,1000.0,RV,36.0,52.0,,2022,connecticut
Trafalgar Group (R),2022/11/03,2022/11/05,1123.0,LV,54.0,44.0,,2022,ohio
Data for Progress (D)**,2022/11/02,2022/11/05,1413.0,LV,55.0,45.0,,2022,ohio
Cygnal (Tracking),2022/11/01,2022/11/03,1498.0,LV,49.0,43.0,,2022,ohio
Remington Research (R)*,2022/11/01,2022/11/02,1125.0,LV,48.0,43.0,,2022,ohio
Emerson,2022/10/30,2022/11/01,1000.0,LV,53.0,44.0,,2022,ohio
Marist,2022/10/17,2022/10/20,942.0,LV,47.0,47.0,,2022,ohio
Spectrum News/Siena,2022/10/14,2022/10/19,644.0,LV,46.0,46.0,,2022,ohio
USA Today/Suffolk,2022/10/11,2022/10/15,500.0,LV,47.0,45.0,,2022,ohio
Trafalgar Group (R),2022/10/10,2022/10/12,1081.0,LV,47.0,44.0,,2022,ohio
Data for Progress (D)**,2022/10/07,2022/10/12,1016.0,LV,49.0,46.0,,2022,ohio
AmGreatness/Cygnal,2022/10/06,2022/10/08,640.0,LV,46.0,44.0,,2022,ohio
The Hill/Emerson,2022/10/06,2022/10/07,1000.0,LV,46.0,45.0,,2022,ohio
Spectrum News/Siena,2022/09/18,2022/09/22,642.0,LV,43.0,46.0,,2022,ohio
Marist,2022/09/12,2022/09/15,1009.0,LV,48.0,47.0,,2022,ohio
The Hill/Emerson,2022/09/12,2022/09/13,1000.0,LV,44.0,40.0,,2022,ohio
Cincinnati Enquirer/Suffolk,2022/09/05,2022/09/07,500.0,LV,46.0,47.0,,2022,ohio
Trafalgar Group (R),2022/08/16,2022/08/19,1087.0,LV,50.0,45.0,,2022,ohio
Emerson,2022/08/15,2022/08/16,925.0,LV,45.0,42.0,,2022,ohio
Columbus Dispatch/Suffolk,2022/05/22,2022/05/24,500.0,LV,42.0,39.0,,2022,ohio
The Hill/Emerson*,2022/10/20,2022/10/24,1000.0,LV,39.0,49.0,,2022,illinois
Chicago Sun-Times/PPP*,2022/10/10,2022/10/11,770.0,LV,36.0,50.0,,2022,illinois
WGN-TV/Emerson,2022/09/21,2022/09/23,1000.0,RV,31.0,50.0,,2022,illinois
Data for Progress (D)**,2022/11/02,2022/11/05,1504.0,LV,53.0,47.0,,2022,wisconsin
Trafalgar Group (R),2022/11/02,2022/11/04,1095.0,LV,50.0,47.0,,2022,wisconsin
Spectrum News/Siena,2022/10/27,2022/10/31,655.0,LV,47.0,45.0,,2022,wisconsin
Marquette,2022/10/24,2022/11/01,679.0,LV,50.0,48.0,,2022,wisconsin
The Hill/Emerson,2022/10/27,2022/10/29,1000.0,LV,51.0,46.0,,2022,wisconsin
FOX News,2022/10/26,2022/10/30,,LV,48.0,46.0,,2022,wisconsin
Data for Progress (D)**,2022/10/14,2022/10/22,1376.0,LV,51.0,46.0,,2022,wisconsin
CNN,2022/10/13,2022/10/17,714.0,LV,50.0,49.0,,2022,wisconsin
Marquette,2022/10/03,2022/10/09,652.0,LV,52.0,46.0,,2022,wisconsin
CBS News/YouGov,2022/10/03,2022/10/06,1137.0,LV,50.0,49.0,,2022,wisconsin
PPP (D),2022/09/26,2022/09/27,574.0,LV,47.0,47.0,,2022,wisconsin
FOX News,2022/09/22,2022/09/26,,LV,50.0,45.0,,2022,wisconsin
Data for Progress (D)**,2022/09/20,2022/09/22,999.0,LV,50.0,48.0,,2022,wisconsin
Fabrizio/Anzalone,2022/09/18,2022/09/25,500.0,LV,51.0,46.0,,2022,wisconsin
Trafalgar Group (R),2022/09/15,2022/09/19,1087.0,LV,49.0,47.0,,2022,wisconsin
Emerson,2022/09/16,2022/09/18,860.0,LV,48.0,44.0,,2022,wisconsin
Spectrum News/Siena,2022/09/14,2022/09/15,651.0,LV,47.0,48.0,,2022,wisconsin
Marquette,2022/09/06,2022/09/11,632.0,LV,49.0,48.0,,2022,wisconsin
Trafalgar Group (R),2022/08/22,2022/08/25,1091.0,LV,47.0,49.0,,2022,wisconsin
FOX News,2022/08/12,2022/08/16,1006.0,RV,46.0,50.0,,2022,wisconsin
Marquette,2022/08/10,2022/08/15,811.0,RV,44.0,51.0,,2022,wisconsin
Marquette,2022/06/14,2022/06/20,803.0,RV,44.0,46.0,,2022,wisconsin
Goucher College,2022/09/08,2022/09/12,748.0,LV,33.0,56.0,,2022,maryland
The Hill/Emerson,2022/10/27,2022/10/29,1000.0,LV,54.0,33.0,,2022,kansas
The Hill/Emerson,2022/09/15,2022/09/18,1000.0,LV,45.0,33.0,,2022,kansas
Data for Progress (D)**,2022/10/21,2022/10/26,1039.0,LV,32.0,63.0,,2022,vermont
Trafalgar Group (R),2022/09/03,2022/09/07,1072.0,LV,43.0,50.0,,2022,vermont
USC Schwarzenegger,2022/10/30,2022/11/02,802.0,RV,37.0,63.0,,2022,california
KGTV-TV/SurveyUSA,2022/10/07,2022/10/10,1013.0,LV,34.0,56.0,,2022,california
KOCO-TV*,2022/10/26,2022/10/28,501.0,LV,52.0,38.0,,2022,oklahoma
Emerson,2022/10/25,2022/10/28,1000.0,LV,62.0,34.0,,2022,oklahoma
KOCO-TV*,2022/10/13,2022/10/15,500.0,LV,52.0,36.0,,2022,oklahoma
Sooner Poll*,2022/10/03,2022/10/06,301.0,LV,52.0,40.0,,2022,oklahoma
Sooner Poll*,2022/09/02,2022/09/07,402.0,LV,52.0,35.0,,2022,oklahoma
Data for Progress (D)**,2022/11/02,2022/11/06,1436.0,LV,55.0,43.0,,2022,florida
FOX 35/InsiderAdvantage,2022/11/01,2022/11/01,550.0,LV,51.0,45.0,,2022,florida
Spectrum News/Siena,2022/10/30,2022/11/01,659.0,LV,51.0,43.0,,2022,florida
Florida St./YouGov,2022/10/20,2022/10/31,1117.0,RV,51.0,44.0,,2022,florida
Univ. of North Florida,2022/10/17,2022/10/24,622.0,LV,54.0,43.0,,2022,florida
Data for Progress (D)**,2022/10/19,2022/10/23,1251.0,LV,51.0,44.0,,2022,florida
Florida Atlantic University,2022/10/12,2022/10/16,719.0,LV,48.0,42.0,,2022,florida
Mason-Dixon,2022/09/26,2022/09/28,800.0,LV,47.0,41.0,,2022,florida
Spectrum News/Siena,2022/09/18,2022/09/25,669.0,LV,48.0,41.0,,2022,florida
USA Today/Suffolk*,2022/09/15,2022/09/18,500.0,LV,45.0,41.0,,2022,florida
FOX 35/InsiderAdvantage,2022/09/05,2022/09/06,550.0,LV,46.0,44.0,,2022,florida
Susquehanna,2022/08/29,2022/09/04,500.0,LV,47.0,44.0,,2022,florida
Fabrizio/Anzalone,2022/08/24,2022/08/31,500.0,LV,49.0,47.0,,2022,florida
Univ. of North Florida**,2022/08/08,2022/08/12,1624.0,RV,44.0,48.0,,2022,florida
Univ. of North Florida,2022/02/07,2022/02/20,685.0,RV,46.0,34.0,,2022,florida
Mason-Dixon,2022/02/07,2022/02/10,625.0,RV,49.0,42.0,,2022,florida
USA Today/Suffolk,2022/01/26,2022/01/29,500.0,LV,49.0,41.0,,2022,florida
St. Pete Polls,2021/11/18,2021/11/19,2896.0,RV,51.0,44.0,,2022,florida
St. Pete Polls,2021/08/16,2021/08/17,2068.0,RV,48.0,46.0,,2022,florida
Susquehanna,2021/08/04,2021/08/10,700.0,LV,50.0,39.0,,2022,florida
Emerson*,2022/10/25,2022/10/28,825.0,LV,50.0,,40.0,2022,utah
OH Predictive Insights*,2022/10/25,2022/10/27,600.0,LV,53.0,,34.0,2022,utah
OH Predictive Insights*,2022/10/05,2022/10/06,483.0,LV,47.0,,32.0,2022,utah
Deseret News/Hinckley Inst.*,2022/10/03,2022/10/06,773.0,LV,42.0,,37.0,2022,utah
Deseret News/Hinckley Inst.*,2022/09/03,2022/09/21,786.0,LV,37.0,,34.0,2022,utah
Deseret News/Hinckley Inst.,2022/07/13,2022/07/18,801.0,RV,41.0,,36.0,2022,utah
Deseret News/Hinckley Inst.,2022/05/24,2022/06/15,803.0,RV,41.0,,35.0,2022,utah
Deseret News/Hinckley Inst.,2022/05/24,2022/06/04,810.0,RV,41.0,,36.0,2022,utah
FOX 5 Atlanta/InsiderAdvantage*,2022/11/06,2022/11/06,550.0,LV,49.0,47.0,,2022,georgia
WANF-TV/Landmark*,2022/11/04,2022/11/07,1214.0,LV,47.0,46.0,,2022,georgia
Trafalgar Group (R)*,2022/11/04,2022/11/06,1103.0,LV,50.0,47.0,,2022,georgia
Data for Progress (D)**,2022/11/02,2022/11/06,1474.0,LV,49.0,48.0,,2022,georgia
East Carolina U.*,2022/11/02,2022/11/05,1077.0,LV,49.0,49.0,,2022,georgia
Remington Research (R)*,2022/11/01,2022/11/02,1150.0,LV,49.0,45.0,,2022,georgia
Marist,2022/10/31,2022/11/02,1009.0,LV,48.0,48.0,,2022,georgia
WXIA-TV/SurveyUSA*,2022/10/29,2022/11/02,1171.0,LV,43.0,49.0,,2022,georgia
The Hill/Emerson,2022/10/28,2022/10/31,1000.0,LV,48.0,50.0,,2022,georgia
FOX News,2022/10/26,2022/10/30,,LV,46.0,45.0,,2022,georgia
FOX 5 Atlanta/InsiderAdvantage*,2022/10/27,2022/10/27,550.0,LV,48.0,45.0,,2022,georgia
NY Times/Siena*,2022/10/24,2022/10/27,604.0,LV,46.0,49.0,,2022,georgia
Rasmussen Reports,2022/10/23,2022/10/24,1053.0,LV,48.0,43.0,,2022,georgia
Daily Wire/Trafalgar*,2022/10/21,2022/10/23,1076.0,LV,49.0,47.0,,2022,georgia
Atlanta Journal-Constitution*,2022/10/16,2022/10/27,1022.0,LV,46.0,45.0,,2022,georgia
InsiderAdvantage*,2022/10/16,2022/10/16,550.0,LV,44.0,46.0,,2022,georgia
Landmark Communications*,2022/10/15,2022/10/17,500.0,LV,46.0,46.0,,2022,georgia
East Carolina U.,2022/10/13,2022/10/18,905.0,LV,47.0,49.0,,2022,georgia
Data for Progress (D)**,2022/10/13,2022/10/17,984.0,LV,47.0,48.0,,2022,georgia
Trafalgar Group (R)*,2022/10/08,2022/10/11,1084.0,LV,45.0,46.0,,2022,georgia
Quinnipiac,2022/10/07,2022/10/10,1157.0,LV,45.0,52.0,,2022,georgia
The Hill/Emerson,2022/10/06,2022/10/07,1000.0,LV,46.0,48.0,,2022,georgia
FOX 5 Atlanta/InsiderAdvantage*,2022/10/04,2022/10/04,550.0,LV,44.0,47.0,,2022,georgia
WXIA-TV/SurveyUSA,2022/09/30,2022/10/04,1076.0,LV,38.0,50.0,,2022,georgia
Atlanta Journal-Constitution*,2022/09/25,2022/10/04,1030.0,LV,43.0,46.0,,2022,georgia
FOX News,2022/09/22,2022/09/26,,LV,43.0,47.0,,2022,georgia
Data for Progress (D)**,2022/09/16,2022/09/20,1006.0,LV,46.0,46.0,,2022,georgia
CBS News/YouGov,2022/09/14,2022/09/19,1178.0,LV,49.0,51.0,,2022,georgia
Marist*,2022/09/12,2022/09/15,992.0,LV,45.0,47.0,,2022,georgia
Atlanta Journal-Constitution*,2022/09/05,2022/09/16,861.0,LV,46.0,44.0,,2022,georgia
Quinnipiac,2022/09/08,2022/09/12,1287.0,LV,46.0,52.0,,2022,georgia
FOX 5 Atlanta/InsiderAdvantage*,2022/09/06,2022/09/07,550.0,LV,47.0,44.0,,2022,georgia
Emerson,2022/08/28,2022/08/29,600.0,LV,46.0,44.0,,2022,georgia
Trafalgar Group (R)*,2022/08/24,2022/08/27,1079.0,LV,48.0,47.0,,2022,georgia
FOX 5 Atlanta/InsiderAdvantage*,2022/07/26,2022/07/27,750.0,LV,45.0,48.0,,2022,georgia
FOX News,2022/07/22,2022/07/26,901.0,RV,42.0,46.0,,2022,georgia
WXIA-TV/SurveyUSA,2022/07/21,2022/07/24,604.0,LV,39.0,48.0,,2022,georgia
Atlanta Journal-Constitution*,2022/07/14,2022/07/22,902.0,LV,43.0,46.0,,2022,georgia
Fabrizio/Anzalone,2022/07/05,2022/07/11,1197.0,LV,47.0,50.0,,2022,georgia
Data for Progress (D)**,2022/07/01,2022/07/06,1131.0,LV,49.0,47.0,,2022,georgia
Quinnipiac,2022/06/23,2022/06/27,1497.0,RV,44.0,54.0,,2022,georgia
East Carolina U.,2022/06/06,2022/06/09,868.0,RV,46.0,46.0,,2022,georgia
WXIA-TV/SurveyUSA,2022/04/22,2022/04/27,1278.0,LV,45.0,50.0,,2022,georgia
The Hill/Emerson,2022/04/01,2022/04/03,1013.0,RV,49.0,45.0,,2022,georgia
Quinnipiac,2022/01/19,2022/01/24,1702.0,RV,49.0,48.0,,2022,georgia
Atlanta Journal-Constitution,2022/01/13,2022/01/24,872.0,RV,47.0,44.0,,2022,georgia
PPP (D),2021/08/04,2021/08/05,622.0,RV,46.0,48.0,,2022,georgia
Trafalgar/InsiderAdvantage,2021/03/07,2021/03/09,1093.0,LV,48.0,46.0,,2022,georgia
Trafalgar Group (R)*,2022/10/30,2022/11/01,1079.0,LV,53.0,42.0,,2022,missouri
KMOV-TV/SurveyUSA*,2022/10/27,2022/11/01,791.0,LV,50.0,41.0,,2022,missouri
The Hill/Emerson,2022/10/26,2022/10/28,1000.0,LV,54.0,40.0,,2022,missouri
Missouri Scout*,2022/10/24,2022/10/25,1011.0,LV,51.0,42.0,,2022,missouri
The Hill/Emerson,2022/09/23,2022/09/27,1160.0,LV,49.0,38.0,,2022,missouri
KMOV-TV/SurveyUSA,2022/09/14,2022/09/18,670.0,LV,47.0,36.0,,2022,missouri
Missouri Scout*,2022/08/24,2022/08/25,1011.0,LV,51.0,40.0,,2022,missouri
SLU/YouGov,2022/08/08,2022/08/16,900.0,LV,49.0,38.0,,2022,missouri
KMOV-TV/SurveyUSA*,2022/07/24,2022/07/27,1591.0,LV,36.0,30.0,,2022,missouri
KMOV-TV/SurveyUSA,2022/05/11,2022/05/15,1412.0,LV,47.0,34.0,,2022,missouri
Des Moines Register,2022/10/31,2022/11/03,801.0,LV,53.0,41.0,,2022,iowa
Des Moines Register,2022/10/09,2022/10/12,620.0,LV,46.0,43.0,,2022,iowa
Emerson,2022/10/04,2022/10/03,959.0,LV,49.0,38.0,,2022,iowa
Des Moines Register,2022/07/10,2022/07/13,597.0,LV,47.0,39.0,,2022,iowa
Mason-Dixon,2022/01/19,2022/01/22,625.0,RV,55.0,39.0,,2022,kentucky
FOX 29/InsiderAdvantage*,2022/11/03,2022/11/03,750.0,LV,48.0,46.0,,2022,pennsylvania
Trafalgar Group (R)*,2022/11/01,2022/11/03,1097.0,LV,48.0,46.0,,2022,pennsylvania
Remington Research (R)*,2022/11/01,2022/11/02,1180.0,LV,47.0,44.0,,2022,pennsylvania
Marist,2022/10/31,2022/11/02,1021.0,LV,45.0,51.0,,2022,pennsylvania
Susquehanna,2022/10/28,2022/11/01,700.0,LV,48.0,47.0,,2022,pennsylvania
The Hill/Emerson,2022/10/28,2022/10/31,1000.0,LV,48.0,47.0,,2022,pennsylvania
USA Today/Suffolk*,2022/10/27,2022/10/30,500.0,LV,45.0,47.0,,2022,pennsylvania
FOX News,2022/10/26,2022/10/30,,LV,43.0,47.0,,2022,pennsylvania
InsiderAdvantage*,2022/10/26,2022/10/26,750.0,LV,48.0,45.0,,2022,pennsylvania
Morning Call,2022/10/24,2022/10/28,460.0,LV,47.0,47.0,,2022,pennsylvania
NY Times/Siena*,2022/10/24,2022/10/26,620.0,LV,44.0,49.0,,2022,pennsylvania
CBS News/YouGov,2022/10/21,2022/10/24,1084.0,LV,49.0,51.0,,2022,pennsylvania
Rasmussen Reports,2022/10/19,2022/10/20,972.0,LV,43.0,45.0,,2022,pennsylvania
FOX 29/InsiderAdvantage*,2022/10/19,2022/10/19,550.0,LV,46.0,46.0,,2022,pennsylvania
Franklin \u0026amp; Marshall**,2022/10/14,2022/10/23,384.0,LV,45.0,49.0,,2022,pennsylvania
CNN,2022/10/13,2022/10/17,703.0,LV,46.0,51.0,,2022,pennsylvania
Daily Wire/Trafalgar*,2022/10/08,2022/10/11,1078.0,LV,45.0,47.0,,2022,pennsylvania
Fabrizio/Anzalone,2022/10/04,2022/10/12,1400.0,LV,46.0,48.0,,2022,pennsylvania
USA Today/Suffolk*,2022/09/27,2022/09/30,500.0,LV,40.0,46.0,,2022,pennsylvania
The Hill/Emerson,2022/09/23,2022/09/26,1000.0,LV,43.0,45.0,,2022,pennsylvania
FOX News,2022/09/22,2022/09/26,,LV,44.0,48.0,,2022,pennsylvania
WTXF-TV/InsiderAdvantage*,2022/09/23,2022/09/24,550.0,LV,42.0,45.0,,2022,pennsylvania
Marist,2022/09/19,2022/09/22,1043.0,LV,44.0,51.0,,2022,pennsylvania
Franklin \u0026amp; Marshall**,2022/09/09,2022/09/25,,LV,43.0,47.0,,2022,pennsylvania
Morning Call,2022/09/13,2022/09/16,420.0,LV,44.0,49.0,,2022,pennsylvania
Trafalgar Group (R)*,2022/09/13,2022/09/15,1078.0,LV,46.0,48.0,,2022,pennsylvania
CBS News/YouGov,2022/09/06,2022/09/12,1188.0,LV,47.0,52.0,,2022,pennsylvania
Susquehanna,2022/08/20,2022/08/28,718.0,LV,44.0,49.0,,2022,pennsylvania
Emerson,2022/08/22,2022/08/23,1034.0,LV,44.0,48.0,,2022,pennsylvania
Franklin \u0026amp; Marshall**,2022/08/15,2022/08/21,522.0,RV,30.0,43.0,,2022,pennsylvania
Trafalgar Group (R)*,2022/08/15,2022/08/18,1096.0,LV,44.0,48.0,,2022,pennsylvania
FOX News*,2022/07/22,2022/07/26,908.0,RV,36.0,47.0,,2022,pennsylvania
Fabrizio/Anzalone,2022/06/12,2022/06/19,1382.0,LV,44.0,50.0,,2022,pennsylvania
USA Today/Suffolk*,2022/06/10,2022/06/13,500.0,LV,37.0,46.0,,2022,pennsylvania
Alabama Daily News*,2022/10/27,2022/10/29,616.0,LV,57.0,28.0,,2022,alabama
AmGreatness/InsiderAdvantage,2022/10/31,2022/10/31,550.0,LV,46.0,48.0,,2022,washington
Trafalgar Group (R),2022/10/25,2022/10/28,1207.0,LV,48.0,49.0,,2022,washington
KHQ-TV,2022/10/26,2022/10/27,506.0,LV,45.0,51.0,,2022,washington
KING-TV/SurveyUSA,2022/10/14,2022/10/19,589.0,LV,41.0,49.0,,2022,washington
Emerson,2022/09/30,2022/10/01,782.0,LV,42.0,51.0,,2022,washington
PPP (D),2022/09/27,2022/09/28,770.0,LV,40.0,52.0,,2022,washington
KOMO/Strategies 360,2022/09/23,2022/09/26,370.0,LV,40.0,52.0,,2022,washington
Trafalgar Group (R),2022/09/21,2022/09/24,1091.0,LV,47.0,49.0,,2022,washington
Elway Poll,2022/09/12,2022/09/15,403.0,LV,38.0,50.0,,2022,washington
PPP (D),2022/09/06,2022/09/07,620.0,RV,39.0,48.0,,2022,washington
Trafalgar Group (R),2022/08/30,2022/09/01,1087.0,LV,46.0,49.0,,2022,washington
Elway Poll,2022/07/07,2022/07/11,400.0,LV,33.0,53.0,,2022,washington
KING-TV/SurveyUSA,2022/07/06,2022/07/10,596.0,LV,33.0,51.0,,2022,washington
KING-TV/SurveyUSA,2021/10/25,2021/10/28,542.0,RV,31.0,49.0,,2022,washington
Trafalgar Group (R)*,2022/11/05,2022/11/07,1089.0,LV,50.0,45.0,,2022,nevada
AmGreatness/InsiderAdvantage,2022/11/04,2022/11/04,550.0,LV,50.0,44.0,,2022,nevada
Data for Progress (D)**,2022/11/02,2022/11/06,1100.0,LV,49.0,47.0,,2022,nevada
The Hill/Emerson,2022/10/26,2022/10/29,2000.0,LV,51.0,46.0,,2022,nevada
USA Today/Suffolk*,2022/10/24,2022/10/28,500.0,LV,44.0,45.0,,2022,nevada
Susquehanna,2022/10/24,2022/10/27,500.0,LV,48.0,43.0,,2022,nevada
Nevada Independent,2022/10/24,2022/10/27,600.0,LV,41.0,43.0,,2022,nevada
Trafalgar Group (R)*,2022/10/21,2022/10/24,1100.0,LV,50.0,46.0,,2022,nevada
NY Times/Siena*,2022/10/19,2022/10/24,885.0,LV,47.0,47.0,,2022,nevada
AmGreatness/InsiderAdvantage,2022/10/20,2022/10/20,550.0,LV,48.0,46.0,,2022,nevada
Univision/Shaw \u0026amp; Co.,2022/10/17,2022/10/19,1000.0,RV,42.0,44.0,,2022,nevada
CBS News/YouGov,2022/10/14,2022/10/19,1049.0,LV,49.0,48.0,,2022,nevada
Data for Progress (D)**,2022/10/13,2022/10/19,819.0,LV,49.0,48.0,,2022,nevada
USA Today/Suffolk*,2022/10/04,2022/10/07,500.0,LV,44.0,46.0,,2022,nevada
CNN,2022/09/26,2022/10/02,828.0,LV,48.0,46.0,,2022,nevada
Nevada Independent,2022/09/20,2022/09/29,741.0,LV,45.0,43.0,,2022,nevada
AmGreatness/InsiderAdvantage,2022/09/20,2022/09/20,550.0,LV,46.0,43.0,,2022,nevada
Trafalgar Group (R)*,2022/09/17,2022/09/20,1086.0,LV,47.0,43.0,,2022,nevada
Data for Progress (D)**,2022/09/14,2022/09/19,874.0,LV,47.0,46.0,,2022,nevada
The Hill/Emerson,2022/09/08,2022/09/10,1000.0,LV,42.0,41.0,,2022,nevada
Fabrizio/Anzalone,2022/08/16,2022/08/24,1332.0,LV,47.0,48.0,,2022,nevada
Trafalgar Group (R)*,2022/08/15,2022/08/18,1082.0,LV,47.0,44.0,,2022,nevada
Reno Gazette-Journal/Suffolk*,2022/08/14,2022/08/17,500.0,RV,38.0,45.0,,2022,nevada
The Hill/Emerson,2022/07/07,2022/07/10,2000.0,RV,41.0,44.0,,2022,nevada
Nevada Independent,2022/04/01,2022/04/09,748.0,RV,35.0,43.0,,2022,nevada
Reno Gazette-Journal/Suffolk,2022/04/02,2022/04/06,500.0,LV,43.0,40.0,,2022,nevada
Nevada Independent,2022/01/19,2022/01/26,755.0,RV,35.0,44.0,,2022,nevada
Trafalgar Group (R),2021/11/24,2021/11/29,1034.0,LV,44.0,41.0,,2022,nevada
Nevada Independent,2021/09/15,2021/09/22,600.0,LV,41.0,46.0,,2022,nevada
Univ. of Arkansas,2022/10/13,2022/10/31,557.0,LV,63.0,30.0,,2022,arkansas
Talk Business/Hendrix College*,2022/10/17,2022/10/18,835.0,LV,44.0,31.0,,2022,arkansas
Talk Business/Hendrix College*,2022/09/12,2022/09/12,835.0,LV,44.0,31.0,,2022,arkansas
Data for Progress (D)**,2022/11/01,2022/11/06,1393.0,LV,42.0,56.0,,2022,oregon
Emerson*,2022/10/31,2022/11/01,975.0,LV,34.0,51.0,,2022,oregon
Data for Progress (D)**,2022/10/16,2022/10/18,1021.0,LV,40.0,51.0,,2022,oregon
Emerson,2022/09/30,2022/10/01,796.0,LV,32.0,51.0,,2022,oregon
South Dakota St.,2022/09/28,2022/10/10,565.0,LV,53.0,28.0,,2022,south-dakota
Trafalgar Group (R),2022/11/04,2022/11/06,1098.0,LV,51.0,45.0,,2022,north-carolina
Data for Progress (D)**,2022/11/02,2022/11/06,1322.0,LV,51.0,45.0,,2022,north-carolina
East Carolina U.,2022/11/01,2022/11/03,1183.0,LV,52.0,46.0,,2022,north-carolina
Remington Research (R)*,2022/11/01,2022/11/02,1140.0,LV,50.0,43.0,,2022,north-carolina
The Hill/Emerson,2022/10/27,2022/10/29,1000.0,LV,51.0,46.0,,2022,north-carolina
Civitas/Cygnal*,2022/10/20,2022/10/22,600.0,LV,47.0,43.0,,2022,north-carolina
Marist,2022/10/17,2022/10/20,899.0,LV,49.0,45.0,,2022,north-carolina
Trafalgar Group (R)*,2022/10/16,2022/10/19,1081.0,LV,48.0,44.0,,2022,north-carolina
East Carolina U.,2022/10/10,2022/10/13,902.0,LV,50.0,44.0,,2022,north-carolina
WRAL-TV/SurveyUSA*,2022/09/28,2022/10/02,677.0,LV,43.0,42.0,,2022,north-carolina
